IDlist,GLOSS_EL,GLOSS_E,GLOSS_SL,GLOSS_S,VALUE,DOCULECT,IDjoss
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨbɨ,Ixty,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨwɨ,Cris,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨwɨ,Lor,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨwɨ,Mech,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨwɨ,Huaz,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨbɨ,Jam,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨwɨ,Chay,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdebe,ChayC,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨ̀vɨ̀,ChayD,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨwɨ,Tut,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨwɨ,Acat,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdewi,Tepo,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdiwi,Tida,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨu,Til,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨu,Diux,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿd̩ibi,Nuxi,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdiwi,Nuxa,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨwɨ,TamJ,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨbɨ,Yuta,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨ́ú,Peño,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨwɨ,Este,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨwɨ,Cui,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdiwi,Soso,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdebe,Jalt,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdebe,Adeq,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨbɨ,Cant,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨbɨ,Lobo,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdewe,Soy,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdiwi,Chic,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdii,Ixtl,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdiwi,Apas,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,Apoa,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,Ndua,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdiwi,Joco,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨwɨ,Cuya,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨwi,Cuau,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdɨbɨ,Coat,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,Mont,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdìbì,Nuch,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdìbì,Aten,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,Yucq,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdìbì,Yucñ,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdzìbì,Guad,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,Flor,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿyibi,Amat,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿsiwi,Zap,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,Cac,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,Ndo,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿsibi,Ixtp,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿsibi,Mic,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿsiwi,Tepj,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿsiwi,Cos,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿsiwi,Chaz,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿyibi,Tot,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿsiwi,Ton,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿsibi,Jer,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿsībī,Xay,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿzibi,Tlal,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿǰibi,Tlal,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿsiwi,Chig,37
105,NA,egg,"blanquillo, huevo",blanquillo,*ⁿdɨwɨ,P-Mixtec,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdiwiʔ,Ayut,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdiwi,Yolx,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdìbì,Alac,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdìbì,Metl,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdìbí,Coi,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿȼībí,Per,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdiwi,Cuat,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdiwi,Cah,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdiwi,Alco,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdiwi,Cruz,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿčibi,Durz,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿǰìbì,Teco,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdʸibi,Juxt,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,ChaP,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdìbí,Yuco,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,Mix,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,Tejc,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿčui,Rey,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,SilP,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdìbì,IxpN,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,SilM,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,TamS,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,Ahue,37
105,NA,egg,"blanquillo, huevo",blanquillo,ⁿdibi,Mor,37
106,NA,tomato,tomate,jitomate,*tɨ-lanaʔ,P-Mixtec,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Numí,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Achi,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Yuca,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Teit,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Moli,90
106,NA,tomato,tomate,jitomate,ȼi-nãnã,Tlac,90
106,NA,tomato,tomate,jitomate,tì-nà̡nā̡,Oco,90
106,NA,tomato,tomate,jitomate,tì-nā̡nā̡,Yuci,90
106,NA,tomato,tomate,jitomate,tì-nā̡nā̡,Nuyo,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Atat,90
106,NA,tomato,tomate,jitomate,tɨ̄-nãnã-kʷáʔá,Mig,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Chal,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Verd,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Yoso,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Itun,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Yolt,90
106,NA,tomato,tomate,jitomate,tɨ-dãnã,Sind,90
106,NA,tomato,tomate,jitomate,tɨ-dãnã,Pied,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Huit,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Tlaz,90
106,NA,tomato,tomate,jitomate,ti-nãnãʔ,Zac,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Sayu,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Tept,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Atoy,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Jicy,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Jict,90
106,NA,tomato,tomate,jitomate,ti-nãnã,PinN,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,PinL,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Colo,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Ixty,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Lor,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Mech,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Huaz,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Jam,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Chay,90
106,NA,tomato,tomate,jitomate,te-nãnã,ChayC,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,ChayC,90
106,NA,tomato,tomate,jitomate,ti-nãnã,ChayD,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Tut,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Acat,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Tida,90
106,NA,tomato,tomate,jitomate,tnãnã,Til,90
106,NA,tomato,tomate,jitomate,či-nãnã,Nuxi,90
106,NA,tomato,tomate,jitomate,či-nãnã,Nuxa,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã-(kʷeʔe),TamJ,90
106,NA,tomato,tomate,jitomate,tɨ́-nã̀nã̀,Peño,90
106,NA,tomato,tomate,jitomate,tɨ-nãnã,Este,90
106,NA,tomato,tomate,jitomate,ti-loo,Soso,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Ynam,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Soy,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Chic,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Ixtl,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Apas,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Apoa,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Joco,90
106,NA,tomato,tomate,jitomate,trãnã,Cuya,90
106,NA,tomato,tomate,jitomate,trãnã,Cuau,90
106,NA,tomato,tomate,jitomate,lãnã,Coat,90
106,NA,tomato,tomate,jitomate,trãnã,Coat,90
106,NA,tomato,tomate,jitomate,tì-nãnã-nãʔnu̡,Nuch,90
106,NA,tomato,tomate,jitomate,ti-nãnã-nãʔnã,Aten,90
106,NA,tomato,tomate,jitomate,ti-nãnã-kʷaʔa,Yucñ,90
106,NA,tomato,tomate,jitomate,ȼi-nãnã-nãʔnu̡,Guad,90
106,NA,tomato,tomate,jitomate,ȼi-nãnã,Zap,90
106,NA,tomato,tomate,jitomate,ti-nãnã-(nãʔnu̡),Cac,90
106,NA,tomato,tomate,jitomate,si-nãnã,Tepj,90
106,NA,tomato,tomate,jitomate,si-nãnã,Cos,90
106,NA,tomato,tomate,jitomate,ȼi-nãnã,Chaz,90
106,NA,tomato,tomate,jitomate,si-nãnã,Ton,90
106,NA,tomato,tomate,jitomate,sì-nã̀nã̀,Xay,90
106,NA,tomato,tomate,jitomate,ȼi-nãnã,Chig,90
106,NA,tomato,tomate,jitomate,ti-nãnãʔ,Ayut,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Yolx,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Alac,90
106,NA,tomato,tomate,jitomate,tì-nãnã,Coi,90
106,NA,tomato,tomate,jitomate,ȼi-nãnã,Per,90
106,NA,tomato,tomate,jitomate,ti-nãnã-čãᵑgi,Cuat,90
106,NA,tomato,tomate,jitomate,ti-nãnã-kʷaʔa,Cah,90
106,NA,tomato,tomate,jitomate,ti-nãnã-(ⁿdèè),Alco,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Cruz,90
106,NA,tomato,tomate,jitomate,či-nãnã,Durz,90
106,NA,tomato,tomate,jitomate,či-nãnã,Teco,90
106,NA,tomato,tomate,jitomate,tʸi-nãnã,Juxt,90
106,NA,tomato,tomate,jitomate,tì-nã̄nã́-ⁿdáʔyá,Yuco,90
106,NA,tomato,tomate,jitomate,ti-nãnã,Mix,90
106,NA,tomato,tomate,jitomate,či-nãnã-ⁿčiʔe,Rey,90
106,NA,tomato,tomate,jitomate,či-nãnã(ⁿčaʔža),IxpN,90
106,NA,tomato,tomate,jitomate,ti-nãnã,SilM,90
106,NA,tomato,tomate,jitomate,ti-nãnã-nãʔnũ,TamS,90
106,NA,tomato,tomate,jitomate,tì-nãnã-kʷaʔá,Ahue,90
106,NA,tomato,tomate,jitomate,ti-nãnã-kʷaʔa,Mor,90
110,prickly pear cactus,prickly pear,NA,nopal,*wiʔⁿdeʔ,P-Mixtec,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿde,Numí,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿde,Achi,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿde,Yuca,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿde,Teit,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿde,Moli,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿda,Tlac,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿde,Oco,118
110,prickly pear cactus,prickly pear,NA,nopal,mī̡ʔnē̡,Yuci,118
110,prickly pear cactus,prickly pear,NA,nopal,mī̡ʔnè̡,Nuyo,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿde,Atat,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿǰā,Mig,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔñã,Chal,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿde,Verd,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿǰa,Yoso,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿde,Itun,118
110,prickly pear cactus,prickly pear,NA,nopal,bīʔⁿdʸa,Yolt,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿde,Sind,118
110,prickly pear cactus,prickly pear,NA,nopal,nũ-wĩʔⁿde,Pied,118
110,prickly pear cactus,prickly pear,NA,nopal,nũ-wĩʔⁿde,Huit,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿde,Tlaz,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿdaʔ,Zac,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿda,Sayu,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿda,Tept,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿda,Atoy,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿda,Jicy,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿda,Jict,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿda,PinN,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿda,PinL,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿda,Colo,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿdʸa,Ixty,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿdʸa,Lor,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿdʸa,Mech,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿdʸa,Huaz,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿdʸa,Jam,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿdʸa,Chay,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿǰa,ChayC,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿdʸa,ChayD,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿdʸa,Tut,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿǰa,Acat,118
110,prickly pear cactus,prickly pear,NA,nopal,wiʔⁿdeʔ,P-Mixtec,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿda,Tepo,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿde,Tida,118
110,prickly pear cactus,prickly pear,NA,nopal,biʔⁿde,Til,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩʔⁿde,Nuxi,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿde,Nuxa,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿde,TamJ,118
110,prickly pear cactus,prickly pear,NA,nopal,bĩ́ʔⁿdé,Peño,118
110,prickly pear cactus,prickly pear,NA,nopal,wīʔⁿde,Este,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿza,Cui,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿza,Soy,118
110,prickly pear cactus,prickly pear,NA,nopal,biʔⁿza,Soy,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿza,Chic,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿza,Ixtl,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿza,Apas,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿȼa,Apoa,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿza,Joco,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿde,Cuya,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿde,Cuau,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿde,Coat,118
110,prickly pear cactus,prickly pear,NA,nopal,tò-bi̡ʔⁿdʸa,Nuch,118
110,prickly pear cactus,prickly pear,NA,nopal,tu-bi̡ʔⁿdá,Aten,118
110,prickly pear cactus,prickly pear,NA,nopal,bi̡ʔⁿda,Yucñ,118
110,prickly pear cactus,prickly pear,NA,nopal,tu-bi̡ʔⁿdza,Guad,118
110,prickly pear cactus,prickly pear,NA,nopal,wi̡ʔⁿde,Zap,118
110,prickly pear cactus,prickly pear,NA,nopal,(to)-be͂ʔⁿde,Cac,118
110,prickly pear cactus,prickly pear,NA,nopal,wi̡ʔⁿdʸa,Tepj,118
110,prickly pear cactus,prickly pear,NA,nopal,wi̡ʔⁿdʸa,Cos,118
110,prickly pear cactus,prickly pear,NA,nopal,wi̡ʔⁿdʸa,Chaz,118
110,prickly pear cactus,prickly pear,NA,nopal,wi̡ʔⁿdʸa,Ton,118
110,prickly pear cactus,prickly pear,NA,nopal,bìʔⁿdʸà,Xay,118
110,prickly pear cactus,prickly pear,NA,nopal,tnu̡-we͂ʔⁿde,Chig,118
110,prickly pear cactus,prickly pear,NA,nopal,vĩ̄ʔⁿdʸa,Ayut,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿda,Yolx,118
110,prickly pear cactus,prickly pear,NA,nopal,ƀĩʔⁿdia,Coi,118
110,prickly pear cactus,prickly pear,NA,nopal,ƀĩʔⁿȼʸa,Per,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿda,Cuat,118
110,prickly pear cactus,prickly pear,NA,nopal,tnõ-wĩʔⁿda,Cah,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿda,Alco,118
110,prickly pear cactus,prickly pear,NA,nopal,wĩʔⁿda,Cruz,118
110,prickly pear cactus,prickly pear,NA,nopal,tũ-ƀĩʔⁿča,Durz,118
110,prickly pear cactus,prickly pear,NA,nopal,tũ-ƀĩʔⁿča,Teco,118
110,prickly pear cactus,prickly pear,NA,nopal,ƀĩʔⁿdʸa,Juxt,118
110,prickly pear cactus,prickly pear,NA,nopal,mã̀ʔⁿdé,Yuco,118
110,prickly pear cactus,prickly pear,NA,nopal,mĩʔⁿdʸa,Mix,118
110,prickly pear cactus,prickly pear,NA,nopal,ƀĩʔⁿča,Rey,118
110,prickly pear cactus,prickly pear,NA,nopal,ƀĩʔⁿdʸa,IxpN,118
110,prickly pear cactus,prickly pear,NA,nopal,ƀĩʔⁿda,SilM,118
110,prickly pear cactus,prickly pear,NA,nopal,to-ƀĩʔⁿda,TamS,118
110,prickly pear cactus,prickly pear,NA,nopal,tù-ƀĩʔⁿda,Ahue,118
110,prickly pear cactus,prickly pear,NA,nopal,ƀĩʔⁿda,Mor,118
111,NA,mamey,"mamey, zapote",mamey,*ⁿdikaʔ,P-Mixtec,165
111,NA,mamey,"mamey, zapote",mamey,mamey,Numí,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-ⁿdaži,Yuca,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika,Teit,165
111,NA,mamey,"mamey, zapote",mamey,ntīkā-xéʔè,Oco,165
111,NA,mamey,"mamey, zapote",mamey,nī̡kā-xʸéʔé,Yuci,165
111,NA,mamey,"mamey, zapote",mamey,nī̡kā-xéʔé,Nuyo,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-kʷéʔé,Atat,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-xáʔā,Mig,165
111,NA,mamey,"mamey, zapote",mamey,mamey,Chal,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-xeʔe,Verd,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-xaʔa,Yoso,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-yeʔe,Itun,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika-ⁿdaa,Sind,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Pied,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika,Huit,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Tlaz,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-čaʔa,Zac,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika kʷaʔa,Zac,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdʸika-čaʔa,Sayu,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-čaʔa,Tept,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-čaʔa,Atoy,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-čaʔa,Jicy,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-kʷaʔa,PinN,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-čaʔa,PinL,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdʸika,Colo,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdʸika,Ixty,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdʸika,Lor,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdʸika,Mech,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdʸika-nãʔnã,Huaz,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdʸika,Jam,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdʸika,Chay,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdʸika,ChayD,165
111,NA,mamey,"mamey, zapote",mamey,titʸi,Tut,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika-kʷaʔa,Acat,165
111,NA,mamey,"mamey, zapote",mamey,te-ⁿdika,Tepo,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Tida,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika,Til,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Nuxi,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Nuxa,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-(ⁿdažɨ),TamJ,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰìkà,Peño,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Este,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Cui,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Ixtl,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Apas,165
111,NA,mamey,"mamey, zapote",mamey,mamey,Apoa,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika-kʷaʔa,Joco,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-kʷeʔe,Cuya,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-kʷeʔe,Cuau,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-kʷeʔe,Coat,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdoxo-kʷaʔa,Nuch,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-saʔa,Aten,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdoko-saʔa,Yucñ,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdoko-kʷaʔa,Guad,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Zap,165
111,NA,mamey,"mamey, zapote",mamey,čika-saʔa,Cac,165
111,NA,mamey,"mamey, zapote",mamey,ⁿčika,Tepj,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Cos,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Chaz,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Ton,165
111,NA,mamey,"mamey, zapote",mamey,ⁿčika,Xay,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdoko,Chig,165
111,NA,mamey,"mamey, zapote",mamey,ⁿǰika,Chig,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdīʰkāʔ,Ayut,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika,Yolx,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-kʷaʔa,Coi,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika,Cuat,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika,Cah,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-kʷaʔa,Alco,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika,Cruz,165
111,NA,mamey,"mamey, zapote",mamey,ⁿčika,Durz,165
111,NA,mamey,"mamey, zapote",mamey,ⁿčika,Teco,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdika-sʸaʔa,Juxt,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdīká-sʸāʔà,Yuco,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdʸika-čaʔa,Mix,165
111,NA,mamey,"mamey, zapote",mamey,ⁿčīká-ⁿdùù,Rey,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdiká-sàʔà,IxpN,165
111,NA,mamey,"mamey, zapote",mamey,mamey,SilM,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdoko-kʷaʔa,TamS,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdoko-kʷaʔa,Ahue,165
111,NA,mamey,"mamey, zapote",mamey,ⁿdoko-kʷaʔa,Mor,165
114,meat,meat,carne,carne,*koyõ,P-Mixtec,30
114,meat,meat,carne,carne,kũỹũ,Numí,30
114,meat,meat,carne,carne,kũñũ,Numí,30
114,meat,meat,carne,carne,kũñũ,Achi,30
114,meat,meat,carne,carne,kũñũ,Yuca,30
