"ID"	"DOCULECT"	"CONCEPT"	"GLOSS"	"VALUE"	"FORM"	"IDlist"	"CONCEPTICON_ID"	"LOAN"	"LOAN_SOURCE"	"SOURCE"	"FLOATTONE"	"VARIETY_CODE"
14960	"SantaMariaYucunicocoMixtec"	"MUD"	"lodo"	"ⁿdaʔžu"	"ⁿdaʔžu"	149	640	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
15080	"SantaMariaYucunicocoMixtec"	"FOAM"	"espuma"	"čì̧ñù̧"	"čì̧ñù̧"	150	1768	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
15198	"SantaMariaYucunicocoMixtec"	"RED"	"rojo"	"kʷáʔà"	"kʷáʔà"	152	156	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
15314	"SantaMariaYucunicocoMixtec"	"YELLOW"	"amarillo"	"ká̧à̧"	"ká̧à̧"	154	1424	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
15438	"SantaMariaYucunicocoMixtec"	"TWO"	"dos"	"ʔùvì"	"ʔùvì"	158	1498	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
15560	"SantaMariaYucunicocoMixtec"	"THREE"	"tres"	"ʔù̧nì̧"	"ʔù̧nì̧"	159	492	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
15685	"SantaMariaYucunicocoMixtec"	"FOUR"	"cuatro"	"kù̧mí̧"	"kù̧mí̧"	160	1500	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
15806	"SantaMariaYucunicocoMixtec"	"FIVE"	"cinco"	"ʔū̧ʔù̧"	"ʔū̧ʔù̧"	161	493	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
15926	"SantaMariaYucunicocoMixtec"	"SIX"	"seis"	"ʔī̧ñú̧"	"ʔī̧ñú̧"	162	1703	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
16046	"SantaMariaYucunicocoMixtec"	"SEVEN"	"siete"	"ʔùsʸà"	"ʔùsʸà"	163	1704	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
16162	"SantaMariaYucunicocoMixtec"	"EIGHT"	"ocho"	"ʔù̧nà̧"	"ʔù̧nà̧"	164	1705	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
16281	"SantaMariaYucunicocoMixtec"	"TEN"	"diez"	"ʔusi"	"ʔusi"	166	1515	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
16400	"SantaMariaYucunicocoMixtec"	"FIFTEEN"	"quince"	"sʸà̧ʔù̧"	"sʸà̧ʔù̧"	167	1709	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
16516	"SantaMariaYucunicocoMixtec"	"POOR"	"pobre"	"ⁿdáʔƀì"	"ⁿdáʔƀì"	169	1674	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
16639	"SantaMariaYucunicocoMixtec"		"frío"	"ƀìšī̧"	"ƀìšī̧"	171		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
16735	"SantaMariaYucunicocoMixtec"	"HOT"	"caliente"	"ži̧ʔni̧"	"ži̧ʔni̧"	172	1286	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
16851	"SantaMariaYucunicocoMixtec"		"grande (sg.)"	"káʔnū̧-đú"	"káʔnū̧-đú"	173		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
16983	"SantaMariaYucunicocoMixtec"		"chico"	"lūū-čī"	"lūū-čī"	175		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
17079	"SantaMariaYucunicocoMixtec"	"GOOD"	"bueno"	"ƀàʔā"	"ƀàʔā"	179	1035	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
17196	"SantaMariaYucunicocoMixtec"	"SWEET"	"dulce"	"ña̧-ƀìšì"	"ña̧-ƀìšì"	180	717	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
17291	"SantaMariaYucunicocoMixtec"	"SALTY"	"salado"	"ʔùʔwà"	"ʔùʔwà"	181	1091	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
17380	"SantaMariaYucunicocoMixtec"		"amargo"	"ʔùwà"	"ʔùwà"	182		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
17469	"SantaMariaYucunicocoMixtec"	"TASTY"	"sabroso"	"žàsí"	"žàsí"	183	1813	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
17644	"SantaMariaYucunicocoMixtec"	"LAZY"	"flojo"	"kùší"	"kùší"	186	1564	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
17645	"SantaMariaYucunicocoMixtec"		"floja"	"tāyā"	"tāyā"	186		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
17745	"SantaMariaYucunicocoMixtec"		"feo"	"kīnī̧"	"kīnī̧"	187		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
17856	"SantaMariaYucunicocoMixtec"		"está cerca"	"žātī̧"	"žātī̧"	189		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
17968	"SantaMariaYucunicocoMixtec"	"HEAVY"	"pesado"	"vèē"	"vèē"	191	1210	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
18091	"SantaMariaYucunicocoMixtec"		"lisa, liso"	"ⁿdīí"	"ⁿdīí"	193		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
18204	"SantaMariaYucunicocoMixtec"	"SLOW"	"despacio"	"kʷéè"	"kʷéè"	194	701	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
18320	"SantaMariaYucunicocoMixtec"	"YESTERDAY"	"ayer"	"kuni"	"kuni"	195	1174	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
18441	"SantaMariaYucunicocoMixtec"	"YEAR"	"año"	"kʷìà"	"kʷìà"	196	1226	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
18542	"SantaMariaYucunicocoMixtec"		"ahora"	"ƀītī̧"	"ƀītī̧"	197		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
18632	"SantaMariaYucunicocoMixtec"		"toda la noche"	"ⁿdu̧ví-ñī̧ñú̧"	"ⁿdu̧ví-ñī̧ñú̧"	199		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
18754	"SantaMariaYucunicocoMixtec"		"día"	"kìí"	"kìí"	200		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
18876	"SantaMariaYucunicocoMixtec"		"mitad"	"sāvā-ⁿdàà"	"sāvā-ⁿdàà"	202		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
18997	"SantaMariaYucunicocoMixtec"	"WORKING OR WORK"	"trabajo"	"tʸu̧u̧"	"tʸu̧u̧"	204	1086	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
19116	"SantaMariaYucunicocoMixtec"	"WORD"	"palabra"	"tù̧ʔū̧"	"tù̧ʔū̧"	205	1599	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
19208	"SantaMariaYucunicocoMixtec"	"BLAME"	"culpa"	"kʷàčī"	"kʷàčī"	206	381	"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
19329	"SantaMariaYucunicocoMixtec"		"cuándo"	"ⁿdâ-kìí"	"ⁿdâ-kìí"	208		"NA"	"NA"	"josserand1983mixtec"	"NA"	"yucu15"
21685	"SantaMariaZacatepecMixtec"	"MOTHER"	"madre"	"ma'a"	"ma'a"	1	1216	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
21686	"SantaMariaZacatepecMixtec"	"FATHER"	"padre"	"tata"	"tata"	3	1217	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
5447	"SantaMariaZacatepecMixtec"	"CHILD (DESCENDANT)"	"hijo/hija"	"seʔe"	"seʔe"	5	1801	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20325	"SantaMariaZacatepecMixtec"	"SON"	"hijo"	"se²ʔe²¹"	"se²ʔe²¹"	5	1620	"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21687	"SantaMariaZacatepecMixtec"	"CHILD (DESCENDANT)"	"hijo/hija"	"se'e"	"se'e"	5	1801	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
5562	"SantaMariaZacatepecMixtec"	"BROTHER (OF MAN)"	"hermano de hombre"	"ña̧ni̧"	"ña̧ni̧"	9	559	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20330	"SantaMariaZacatepecMixtec"	"BROTHER (OF MAN)"	"hermano de hombre"	"ja²ni²"	"ja²ni²"	9	559	"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21688	"SantaMariaZacatepecMixtec"	"BROTHER (OF MAN)"	"hermano de hombre"	"yani"	"yani"	9	559	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
21689	"SantaMariaZacatepecMixtec"	"UNCLE"	"tío"	"tacha'nu"	"tacha'nu"	12	1327	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
5692	"SantaMariaZacatepecMixtec"	"MAN"	"hombre"	"ra-iiʔ"	"ra-iiʔ"	13	1554	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
5693	"SantaMariaZacatepecMixtec"	"MAN"	"hombre"	"raa"	"raa"	13	1554	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21690	"SantaMariaZacatepecMixtec"	"MAN"	"hombre"	"ra'i"	"ra'i"	13	1554	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
21691	"SantaMariaZacatepecMixtec"	"WOMAN"	"mujer"	"ña'a"	"ña'a"	14	962	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
5782	"SantaMariaZacatepecMixtec"	"OWNER"	"dueño"	"či-toʔo"	"či-toʔo"	15	1036	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21692	"SantaMariaZacatepecMixtec"	"OWNER"	"dueño"	"xuña'a"	"xu-ña'a"	15	1036	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
5869	"SantaMariaZacatepecMixtec"	"PRIEST"	"sacerdote"	"sutu"	"sutu"	16	852	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21693	"SantaMariaZacatepecMixtec"	"PRIEST"	"sacerdote"	"sutu"	"sutu"	16	852	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
5991	"SantaMariaZacatepecMixtec"	"BLOOD"	"sangre"	"ni̧i̧ʔ"	"ni̧i̧ʔ"	17	946	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20335	"SantaMariaZacatepecMixtec"	"BLOOD"	"sangre"	"ni²i²¹ʔ"	"ni²i²¹ʔ"	17	946	"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21694	"SantaMariaZacatepecMixtec"	"BLOOD"	"sangre"	"nií"	"nií"	17	946	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
21695	"SantaMariaZacatepecMixtec"	"BONE"	"hueso"	"iki"	"iki"	18	1394	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
20340	"SantaMariaZacatepecMixtec"		"pelo"	"i²ʃi²ʔ"	"i²ʃi²ʔ"	19		"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21696	"SantaMariaZacatepecMixtec"	"FACE"	"cara"	"nuu"	"nuu"	20	1560	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
20345	"SantaMariaZacatepecMixtec"	"TONGUE"	"lengua"	"ja¹a¹ʔ"	"ja¹a¹ʔ"	21	1205	"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
6082	"SantaMariaZacatepecMixtec"	"TOOTH"	"diente"	"no̧ʔo̧"	"no̧ʔo̧"	22	1380	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
6083	"SantaMariaZacatepecMixtec"	"TOOTH"	"diente"	"nu̧ʔu̧"	"nu̧ʔu̧"	22	1380	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
6177	"SantaMariaZacatepecMixtec"	"MOUTH"	"boca"	"yuʔu"	"yuʔu"	23	674	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20350	"SantaMariaZacatepecMixtec"		"boca, borde"	"ju²ʔu²ʔ"	"ju²ʔu²ʔ"	23		"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21697	"SantaMariaZacatepecMixtec"	"MOUTH"	"boca"	"yu'u"	"yu'u"	23	674	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
6295	"SantaMariaZacatepecMixtec"	"EAR"	"oreja"	"soʔo"	"soʔo"	24	1247	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21698	"SantaMariaZacatepecMixtec"	"EAR"	"oreja"	"so'o"	"so'o"	24	1247	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
6415	"SantaMariaZacatepecMixtec"	"NOSE"	"nariz"	"šiti̧ʔ"	"šiti̧ʔ"	25	1221	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
6529	"SantaMariaZacatepecMixtec"	"NECK"	"cuello"	"suku̧ʔ"	"suku̧ʔ"	26	1333	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21699	"SantaMariaZacatepecMixtec"	"NECK"	"cuello"	"sukun"	"sukun"	26	1333	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
21700	"SantaMariaZacatepecMixtec"	"HAND"	"mano"	"nda'a'"	"nda'a'"	27	1277	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
6651	"SantaMariaZacatepecMixtec"		"uña"	"ti̧i̧ʔ"	"ti̧i̧ʔ"	28		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20355	"SantaMariaZacatepecMixtec"	"FINGERNAIL"	"uña"	"ti¹ĩ¹ʔ"	"ti¹ĩ¹ʔ"	28	1258	"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21701	"SantaMariaZacatepecMixtec"	"BACK"	"espalda"	"chata"	"chata"	29	1291	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
21702	"SantaMariaZacatepecMixtec"	"BELLY OR STOMACH"	"estómago"	"tichi"	"tichi"	30	819	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
21702	"SantaMariaZacatepecMixtec"	"STOMACH"	"estómago"	"tichi"	"tichi"	30	819	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
6771	"SantaMariaZacatepecMixtec"		"tripas"	"čiti"	"čiti"	31		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
6889	"SantaMariaZacatepecMixtec"	"FOOT"	"pie"	"čaʔa(ʔ)"	"čaʔaʔ"	32	1301	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21703	"SantaMariaZacatepecMixtec"	"FOOT"	"pie"	"cha'a'"	"cha'a'"	32	1301	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
7007	"SantaMariaZacatepecMixtec"	"DISEASE"	"enfermedad"	"kʷeʔe"	"kʷeʔe"	33	1986	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
7008	"SantaMariaZacatepecMixtec"	"DISEASE"	"enfermedad"	"ti-ⁿdoo"	"ti-ⁿdoo"	33	1986	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21704	"SantaMariaZacatepecMixtec"	"DISEASE"	"enfermedad"	"kue'e"	"kue'e"	33	1986	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
21705	"SantaMariaZacatepecMixtec"	"MEDICINE"	"medicina"	"tatan"	"tatan"	34	1372	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
7105	"SantaMariaZacatepecMixtec"		"hinchazón"	"kʷi̧ñu̧"	"kʷi̧ñu̧"	35		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
7221	"SantaMariaZacatepecMixtec"	"PIMPLE"	"grano"	"ⁿdiʔi"	"ⁿdiʔi"	36	1809	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20360	"SantaMariaZacatepecMixtec"	"PIMPLE"	"grano"	"ⁿdi²ʔi²¹"	"ⁿdi²ʔi²¹"	36	1809	"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
7337	"SantaMariaZacatepecMixtec"	"PUS"	"pus"	"lakʷaʔ"	"lakʷaʔ"	37	1808	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
7403	"SantaMariaZacatepecMixtec"	"URINE"	"orina"	"tata"	"tata"	38	1142	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21706	"SantaMariaZacatepecMixtec"	"CLOTHES"	"ropa"	"ja'ma"	"ja'ma"	39	1895	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
7521	"SantaMariaZacatepecMixtec"	"SANDAL"	"huarache"	"ⁿdiča̧ʔ"	"ⁿdiča̧ʔ"	40		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20364	"SantaMariaZacatepecMixtec"	"SANDAL"	"huarache"	"ⁿdi²ʧã²¹ʔ"	"ⁿdi²ʧã²¹ʔ"	40		"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21707	"SantaMariaZacatepecMixtec"	"SANDAL"	"huarache"	"ndichan"	"ndichan"	40		"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
7601	"SantaMariaZacatepecMixtec"		"calzón, pantalón"	"čatu"	"čatu"	41		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
7675	"SantaMariaZacatepecMixtec"	"BLOUSE (WOVEN)"	"huipil"	"šiku̧"	"šiku̧"	42		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20369	"SantaMariaZacatepecMixtec"	"BLOUSE (WOVEN)"	"huipil"	"ʃi²kũ²¹"	"ʃi²kũ²¹"	42		"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21708	"SantaMariaZacatepecMixtec"	"BLOUSE (WOVEN)"	"huipil"	"xikun"	"xikun"	42		"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
7791	"SantaMariaZacatepecMixtec"	"TOWN OR VILLAGE"	"pueblo"	"ñu̧u̧"	"ñu̧u̧"	43	3609	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20373	"SantaMariaZacatepecMixtec"	"TOWN OR VILLAGE"	"pueblo"	"ɲu²u²"	"ɲu²u²"	43	3609	"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21709	"SantaMariaZacatepecMixtec"	"TOWN OR VILLAGE"	"pueblo"	"ñuu"	"ñuu"	43	3609	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
7909	"SantaMariaZacatepecMixtec"	"HOUSE"	"casa"	"ƀeʔe"	"ƀeʔe"	44	1252	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21710	"SantaMariaZacatepecMixtec"	"HOUSE"	"casa"	"ve'e"	"ve'e"	44	1252	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
20378	"SantaMariaZacatepecMixtec"	"PATH"	"camino"	"i²ti²ʔ"	"i²ti²ʔ"	45	2252	"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21711	"SantaMariaZacatepecMixtec"	"PATH"	"camino"	"iti'"	"iti'"	45	2252	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
7997	"SantaMariaZacatepecMixtec"		"horcón"	"si̧ʔi̧"	"si̧ʔi̧"	46		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
8123	"SantaMariaZacatepecMixtec"	"MAT"	"petate"	"yuƀiʔ"	"yuƀiʔ"	47	195	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20383	"SantaMariaZacatepecMixtec"	"MAT"	"petate"	"ju²bi²ʔ"	"ju²bi²ʔ"	47	195	"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
8240	"SantaMariaZacatepecMixtec"		"cama"	"čito"	"čito"	48		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21712	"SantaMariaZacatepecMixtec"		"cama"	"chito"	"chito"	48		"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
8364	"SantaMariaZacatepecMixtec"		"banquito"	"tayu"	"tayu"	49		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21713	"SantaMariaZacatepecMixtec"	"STOOL"	"silla"	"tayu"	"tayu"	49	1476	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
8484	"SantaMariaZacatepecMixtec"	"ANIMALANIMAL"	"animal"	"kitiʔ"	"kitiʔ"	50	619619	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20387	"SantaMariaZacatepecMixtec"	"ANIMALANIMAL"	"animal"	"ki²ti²ʔ"	"ki²ti²ʔ"	50	619619	"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21714	"SantaMariaZacatepecMixtec"	"ANIMALANIMAL"	"animal"	"kiti"	"kiti"	50	619619	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
8602	"SantaMariaZacatepecMixtec"		"pájaro"	"saa"	"saa"	51		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21715	"SantaMariaZacatepecMixtec"	"BIRD"	"pájaro"	"saa"	"saa"	51	937	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
8691	"SantaMariaZacatepecMixtec"	"SNAKE"	"culebra"	"kooʔ"	"kooʔ"	53	730	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21716	"SantaMariaZacatepecMixtec"		"culebra, serpiente"	"koo"	"koo"	53		"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
8816	"SantaMariaZacatepecMixtec"	"FROG"	"rana"	"lekʷe"	"lekʷe"	54	503	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
8960	"SantaMariaZacatepecMixtec"		"gavilán"	"tasuʔ"	"tasuʔ"	55		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
9051	"SantaMariaZacatepecMixtec"		"alacrán"	"ti-su̧ʔma̧ʔ"	"ti-su̧ʔma̧ʔ"	56		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21717	"SantaMariaZacatepecMixtec"	"SCORPION"	"alacrán"	"tisu'ma"	"ti-su'ma"	56	1538	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
9136	"SantaMariaZacatepecMixtec"	"COCKROACH"	"cucaracha"	"ti-taʔya"	"ti-taʔya"	57	1575	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20396	"SantaMariaZacatepecMixtec"		"chapulín"	"ti²ka¹"	"ti²ka¹"	58		"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
9279	"SantaMariaZacatepecMixtec"	"RAT"	"rata"	"ti̧i̧ʔ"	"ti̧i̧ʔ"	60	1490	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
9400	"SantaMariaZacatepecMixtec"	"DEER"	"venado"	"isu"	"isu"	61	1936	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
9513	"SantaMariaZacatepecMixtec"	"SQUIRREL"	"ardilla"	"kʷa̧ñu̧"	"kʷa̧ñu̧"	62	1628	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20401	"SantaMariaZacatepecMixtec"	"SQUIRREL"	"ardilla"	"kʷa²ɲu²"	"kʷa²ɲu²"	62	1628	"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21718	"SantaMariaZacatepecMixtec"	"POSSUM"	"tlacuache"	"chako"	"chako"	64	470	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
21719	"SantaMariaZacatepecMixtec"	"RACCOON"	"mapache"	"ma̠'á"	"ma̠'á"	65	828	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
21720	"SantaMariaZacatepecMixtec"	"RABBIT"	"conejo"	"kunexu"	"kunexu"	66	1136	"yes"	"Spanish"	"towne2011gramatica"	"NA"	"zaca11"
20406	"SantaMariaZacatepecMixtec"	"DOG"	"perro"	"i²na²"	"i²na²"	68	2009	"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21721	"SantaMariaZacatepecMixtec"	"DOG"	"perro"	"ina"	"ina"	68	2009	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
9643	"SantaMariaZacatepecMixtec"	"CAT"	"gato"	"mi̧luʔ"	"mi̧luʔ"	69	1208	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21722	"SantaMariaZacatepecMixtec"	"CHICKEN"	"pollo"	"tiuun"	"tiuun"	71	1318	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
21723	"SantaMariaZacatepecMixtec"	"HORSE"	"caballo"	"kuayu"	"kuayu"	73	615	"yes"	"Colonial Spanish"	"towne2011gramatica"	"NA"	"zaca11"
21724	"SantaMariaZacatepecMixtec"	"SHEEP"	"borrego"	"mvechala"	"mve-chala"	74	1331	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
9760	"SantaMariaZacatepecMixtec"	"HORN (ANATOMY)"	"cuerno"	"ⁿdikiʔ"	"ⁿdikiʔ"	76	1393	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
9881	"SantaMariaZacatepecMixtec"		"pluma"	"tu̧mi̧"	"tu̧mi̧"	77		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20411	"SantaMariaZacatepecMixtec"		"pluma"	"tu²mi¹"	"tu²mi¹"	77		"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
9970	"SantaMariaZacatepecMixtec"	"WING"	"ala"	"ⁿdiči̧"	"ⁿdiči̧"	78	1257	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
10091	"SantaMariaZacatepecMixtec"	"TAIL"	"cola"	"su̧ʔma̧ʔ"	"su̧ʔma̧ʔ"	79	1220	"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
21725	"SantaMariaZacatepecMixtec"	"TAIL"	"cola"	"su'ma"	"su'ma"	79	1220	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
10213	"SantaMariaZacatepecMixtec"		"árbol"	"yutu̧ʔ"	"yutu̧ʔ"	80		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
20416	"SantaMariaZacatepecMixtec"		"árbol"	"ju²tũ²ʔ"	"ju²tũ²ʔ"	80		"NA"	"NA"	"swanton2020observaciones"	"NA"	"zaca11"
21726	"SantaMariaZacatepecMixtec"	"TREE"	"árbol, palo"	"yutun"	"yutun"	80	906	"NA"	"NA"	"towne2011gramatica"	"NA"	"zaca11"
10313	"SantaMariaZacatepecMixtec"	"HERB"	"hierba"	"yuƀa"	"yuƀa"	81		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
10314	"SantaMariaZacatepecMixtec"	"HILL WITH GRASS"	"monte"	"yuku"	"yuku"	81		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
10314	"SantaMariaZacatepecMixtec"	"MOUNTAIN OR HILL"	"monte"	"yuku"	"yuku"	81		"NA"	"NA"	"josserand1983mixtec"	"NA"	"zaca11"
