Grapheme1,Grapheme2,IPA,Class,Status,Comments,Source,Doculect
m,NA,m,C,NA,NA,schultze-jena1938azteken,cahu11
m,NA,m,C,NA,NA,pensinger1974diccionario,chay11
m,NA,m,C,NA,NA,good1978diccionario,chic12
m,NA,m,C,NA,NA,"pike1974downstepping, small1990syntactic",coat11
m,NA,m,C,NA,NA,hollenbach1992syntactic,copa11
m,NA,m,C,NA,NA,"pike1976stress, kuiper1991syntactic",diux11
m,NA,m,C,NA,NA,hernandez2020san-martin,dura11
m,NA,m,C,NA,NA,oxnard2020,flor12
m,NA,m,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
m,NA,m,C,NA,NA,NA,itun12
m,NA,m,C,NA,like Spanish,johnson1988syntactic,jami11
m,NA,m,C,NA,NA,bradley1970a-linguistic,jica11
m,NA,m,C,NA,NA,overholt1961tonemic,metl11
m,NA,m,C,NA,NA,pike1978phonology,mixt11
m,NA,m,C,NA,NA,oxnard2020,mont12
m,NA,m,C,rare,NA,"alexander1988syntactic, mak1958tonal",ocot11
m,NA,m,C,NA,NA,NA,NA
m,NA,m,C,NA,NA,daly1977mixteco,peno11
m,NA,m,C,NA,NA,oxnard2020,pied12
m,NA,m,C,NA,NA,"north1976gramatica, shields1988syntactic",prog12
m,NA,m,C,NA,NA,oxnard2020,tlah11
m,NA,m,C,NA,NA,NA,NA
m,NA,m,C,NA,NA,NA,NA
m,NA,m,C,NA,NA,NA,NA
mm,NA,mː,C,NA,NA,belmar1897ensayo,chic02
mm,NA,mː,C,NA,NA,good1978diccionario,chic12
mm,NA,mː,C,NA,NA,NA,itun12
mb,NA,mb,C,rare,NA,hills1990syntactic,ayut11
mp,NA,mb,C,NA,NA,oxnard2020,bate11
b,NA,mb,C,rare,NA,pike1974downstepping,coat11
mb,NA,mb,C,NA,NA,small1990syntactic,coat11
b,NA,mb,C,rare,NA,pike1978phonology,mixt11
mb,NA,mb,C,NA,NA,oxnard2020,mont12
mb,NA,mb,C,loan,NA,alexander1988syntactic,ocot11
mb,NA,mb,C,NA,NA,NA,NA
mb,NA,mb,C,NA,NA,shields1988syntactic,prog12
mp,NA,mb,C,NA,NA,oxnard2020,tlah11
mb,NA,mb,C,NA,NA,farris1992syntactic,yoso11
mv,NA,mb,C,NA,NA,NA,NA
mp,NA,mb,C,NA,NA,NA,NA
mb,NA,mp,C,NA,NA,josserand1983mixtec,alac11
mb,NA,mp,C,NA,NA,NA,NA
n,NA,n,C,NA,NA,galindo-sanchez2009vocabulario,abas11
n,NA,n,C,NA,NA,josserand1983mixtec,alac11
n,NA,n,C,NA,NA,"josserand1983mixtec, , zylstra1991syntactic",alac11
n,NA,n,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
n,NA,n,C,NA,NA,"pankratz1967phonology, hills1990syntactic",ayut11
n,NA,n,C,NA,NA,pensinger1974diccionario,chay11
n,NA,n,C,NA,NA,belmar1897ensayo,chic02
n,NA,n,C,NA,NA,good1978diccionario,chic12
n,NA,n,C,NA,NA,"pike1974downstepping, small1990syntactic",coat11
n,NA,n,C,NA,NA,hollenbach1992syntactic,copa11
n,NA,n,C,NA,NA,"pike1976stress, kuiper1991syntactic",diux11
n,NA,n,C,NA,NA,hernandez2020san-martin,dura11
n,NA,n,C,NA,NA,oxnard2020,flor12
n,NA,n,C,NA,NA,pike1967huajuapan,huaj11
n,NA,n,C,NA,NA,NA,itun12
n,NA,n,C,NA,like Spanish,johnson1988syntactic,jami11
n,NA,n,C,NA,NA,overholt1961tonemic,metl11
n,NA,n,C,NA,NA,"alexander1988syntactic, mak1958tonal",ocot11
n,NA,n,C,NA,NA,NA,NA
n,NA,n,C,NA,NA,oxnard2020,pied12
n,NA,n,C,NA,NA,"north1976gramatica, shields1988syntactic",prog12
n,NA,n,C,NA,NA,oxnard2020,tlah11
n,NA,n,C,NA,NA,farris1992syntactic,yoso11
n,NA,n,C,NA,NA,NA,NA
n,NA,n,C,NA,NA,NA,NA
n,NA,n,C,NA,NA,NA,NA
n,NA,n,C,NA,NA,NA,NA
n,NA,n,C,NA,NA,NA,NA
N,NA,n̥,C,NA,NA,josserand1983mixtec,alac11
jn,NA,n̥,C,NA,NA,alexander1980gramatica,atat11
N,NA,n̥,C,NA,NA,NA,NA
N,NA,n̥,C,NA,NA,NA,NA
nn,NA,nː,C,NA,NA,belmar1897ensayo,chic02
nn,NA,nː,C,NA,NA,good1978diccionario,chic12
nn,NA,nː,C,NA,NA,NA,itun12
nd,NA,nd,C,NA,NA,NA,itun12
n̠d,NA,nð,C,NA,in compounds only,NA,NA
ny,NA,nj,C,NA,NA,josserand1983mixtec,alac11
ny,NA,nj,C,NA,not sure what the difference is,hills1990syntactic,ayut11
ny,NA,nj,C,NA,NA,NA,NA
nr̃,NA,nr,C,NA,NA,josserand1983mixtec,alac11
nr̃,NA,nr,C,NA,NA,NA,NA
nr,NA,nɾ,C,NA,NA,josserand1983mixtec,alac11
nř,NA,nɾ,C,NA,NA,josserand1983mixtec,alac11
nr,NA,nɾ,C,NA,NA,NA,NA
nř,NA,nɾ,C,NA,NA,NA,NA
ns,NA,ns,C,NA,NA,josserand1983mixtec,alac11
nz,NA,ns,C,NA,NA,josserand1983mixtec,alac11
ns,NA,ns,C,NA,NA,NA,NA
nz,NA,ns,C,NA,NA,NA,NA
nsy,NA,nsj,C,NA,NA,josserand1983mixtec,alac11
nsy,NA,nsj,C,NA,NA,NA,NA
nž,NA,nʃ,C,NA,NA,josserand1983mixtec,alac11
nž,NA,nʃ,C,NA,NA,NA,NA
nt,NA,nt,C,NA,NA,galindo-sanchez2009vocabulario,abas11
nd,NA,nt,C,NA,NA,josserand1983mixtec,alac11
nd,NA,nt,C,NA,NA,", zylstra1991syntactic",alac11
nd̩,NA,nt,C,NA,NA,josserand1983mixtec,alac11
nt,NA,nt,C,NA,NA,josserand1983mixtec,alac11
nt,NA,nt,C,NA,NA,josserand1983mixtec,alac11
nd,NA,nt,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
nd,NA,nt,C,NA,NA,"pankratz1967phonology, hills1990syntactic",ayut11
nd,NA,nt,C,NA,"not mentioned by Belmar, extracted from examples",belmar1897ensayo,chic02
nt,NA,nt,C,NA,"not mentioned by Belmar, extracted from examples",belmar1897ensayo,chic02
nd,NA,nt,C,NA,NA,good1978diccionario,chic12
d,NA,nt,C,NA,NA,pike1974downstepping,coat11
nd,NA,nt,C,NA,NA,small1990syntactic,coat11
nt,NA,nt,C,NA,not listed but clearly appears initially in monomorphemic forms and is listed in other sources,bradley1991preliminary,conc11
nd,NA,nt,C,NA,analyzed as cluster,"pike1976stress, kuiper1991syntactic",diux11
nt,NA,nt,C,NA,NA,hernandez2020san-martin,dura11
nt,NA,nt,C,NA,NA,pike1967huajuapan,huaj11
nd,NA,nt,C,NA,prenasalized stop,"alexander1988syntactic, mak1958tonal",ocot11
nd,NA,nt,C,NA,NA,NA,NA
nd,NA,nt,C,NA,NA,daly1977mixteco,peno11
nd,NA,nt,C,NA,NA,"north1976gramatica, shields1988syntactic",prog12
nd,NA,nt,C,NA,NA,farris1992syntactic,yoso11
nd,NA,nt,C,NA,NA,NA,NA
nt,NA,nt,C,NA,NA,NA,NA
nd,NA,nt,C,NA,NA,NA,NA
nd̩,NA,nt,C,NA,NA,NA,NA
nt,NA,nt,C,NA,NA,NA,NA
nt,NA,nt,C,NA,NA,NA,NA
nd,NA,nt,C,NA,NA,NA,NA
ndy,NA,ntj,C,NA,NA,josserand1983mixtec,alac11
nty,NA,ntj,C,NA,NA,josserand1983mixtec,alac11
ndy,NA,ntj,C,NA,NA,hills1990syntactic,ayut11
nty,NA,ntj,C,NA,NA,oxnard2020,mont12
ndy,NA,ntj,C,NA,NA,oxnard2020,mont12
ndy,NA,ntj,C,NA,NA,NA,NA
nty,NA,ntj,C,NA,NA,NA,NA
ndiV,NA,ntj,C,NA,NA,NA,NA
ndià,NA,ntja1,CVT,NA,NA,alexander1980gramatica,atat11
ndia,NA,ntja3,CVT,NA,NA,alexander1980gramatica,atat11
ndiá,NA,ntja5,CVT,NA,NA,alexander1980gramatica,atat11
ndiè,NA,ntje1,CVT,NA,NA,alexander1980gramatica,atat11
ndie,NA,ntje3,CVT,NA,NA,alexander1980gramatica,atat11
ndié,NA,ntje5,CVT,NA,NA,alexander1980gramatica,atat11
ndiɨ̀,NA,ntjɨ1,CVT,NA,NA,alexander1980gramatica,atat11
ndiɨ,NA,ntjɨ3,CVT,NA,NA,alexander1980gramatica,atat11
ndiɨ́,NA,ntjɨ5,CVT,NA,NA,alexander1980gramatica,atat11
ndiò,NA,ntjo1,CVT,NA,NA,alexander1980gramatica,atat11
ndio,NA,ntjo3,CVT,NA,NA,alexander1980gramatica,atat11
ndió,NA,ntjo5,CVT,NA,NA,alexander1980gramatica,atat11
ndiù,NA,ntju1,CVT,NA,NA,alexander1980gramatica,atat11
ndiu,NA,ntju3,CVT,NA,NA,alexander1980gramatica,atat11
ndiú,NA,ntju5,CVT,NA,NA,alexander1980gramatica,atat11
nts,NA,nts,C,NA,NA,galindo-sanchez2009vocabulario,abas11
nȼ,NA,nts,C,NA,NA,josserand1983mixtec,alac11
k,NA,nts,C,loan,NA,alexander1980gramatica,atat11
kw,NA,nts,C,NA,NA,hills1990syntactic,ayut11
n,NA,nts,C,NA,NA,oxnard2020,bate11
n,NA,nts,C,NA,NA,schultze-jena1938azteken,cahu11
nd,NA,nts,C,NA,NA,pensinger1974diccionario,chay11
ku,NA,nts,C,NA,"before vowels; not mentioned by Belmar, but I think so",belmar1897ensayo,chic02
y,NA,nts,C,NA,not sure,good1978diccionario,chic12
y,NA,nts,C,loan,NA,small1990syntactic,coat11
z,NA,nts,C,NA,this is my best guess,pike1974downstepping,coat11
m,NA,nts,C,NA,NA,bradley1991preliminary,conc11
ts,NA,nts,C,NA,NA,hollenbach1992syntactic,copa11
k,NA,nts,C,NA,NA,"pike1976stress, kuiper1991syntactic",diux11
ntx,NA,nts,C,NA,NA,hernandez2020san-martin,dura11
nt,NA,nts,C,NA,NA,oxnard2020,flor12
n,NA,nts,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
m,NA,nts,C,NA,NA,pike1967huajuapan,huaj11
nd,NA,nts,C,NA,like Spanish,johnson1988syntactic,jami11
n,NA,nts,C,NA,NA,bradley1970a-linguistic,jica11
nd,NA,nts,C,NA,NA,overholt1961tonemic,metl11
n,NA,nts,C,NA,NA,pike1978phonology,mixt11
n,NA,nts,C,NA,NA,oxnard2020,mont12
qu,NA,nts,C,NA,NA,mak1958tonal,ocot11
c,NA,nts,C,NA,NA,NA,NA
mb,NA,nts,C,NA,NA,daly1977mixteco,peno11
nt,NA,nts,C,NA,NA,oxnard2020,pied12
j,NA,nts,C,NA,NA,north1976gramatica,prog12
ñ,NA,nts,C,NA,NA,oxnard2020,tlah11
NA,NA,nts,NA,NA,NA,NA,NA
l,NA,nts,C,NA,NA,farris1992syntactic,yoso11
k,NA,nts,C,NA,NA,NA,NA
y,NA,nts,C,NA,NA,NA,NA
m,NA,nts,C,NA,NA,NA,NA
nȼ,NA,nts,C,NA,NA,NA,NA
h,NA,nts,C,loan,NA,NA,NA
nch,NA,ntʃ,C,NA,NA,galindo-sanchez2009vocabulario,abas11
nč,NA,ntʃ,C,NA,NA,josserand1983mixtec,alac11
nǰ,NA,ntʃ,C,NA,NA,josserand1983mixtec,alac11
qu,NA,ntʃ,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
l,NA,ntʃ,C,NA,NA,"pankratz1967phonology, hills1990syntactic",ayut11
nd,NA,ntʃ,C,NA,NA,oxnard2020,bate11
nd,NA,ntʃ,C,NA,NA,schultze-jena1938azteken,cahu11
ndy,NA,ntʃ,C,NA,NA,pensinger1974diccionario,chay11
m,NA,ntʃ,C,NA,NA,belmar1897ensayo,chic02
jn,NA,ntʃ,C,NA,"is an allophone of j, so maybe should just be j",good1978diccionario,chic12
k,NA,ntʃ,C,NA,NA,"pike1974downstepping, small1990syntactic",coat11
n,NA,ntʃ,C,NA,NA,bradley1991preliminary,conc11
ch,NA,ntʃ,C,NA,NA,hollenbach1992syntactic,copa11
kw,NA,ntʃ,C,NA,NA,pike1976stress,diux11
nch,NA,ntʃ,C,NA,NA,hernandez2020san-martin,dura11
nd,NA,ntʃ,C,NA,NA,oxnard2020,flor12
nd,NA,ntʃ,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
mb,NA,ntʃ,C,loan,NA,pike1967huajuapan,huaj11
ñ,NA,ntʃ,C,NA,like Spanish,johnson1988syntactic,jami11
nd,NA,ntʃ,C,NA,NA,bradley1970a-linguistic,jica11
ñ,NA,ntʃ,C,NA,NA,overholt1961tonemic,metl11
d,NA,ntʃ,C,NA,NA,pike1978phonology,mixt11
nd,NA,ntʃ,C,NA,NA,oxnard2020,mont12
kw,NA,ntʃ,C,NA,NA,alexander1988syntactic,ocot11
k,NA,ntʃ,C,NA,NA,NA,NA
n,NA,ntʃ,C,NA,NA,daly1977mixteco,peno11
nch,NA,ntʃ,C,NA,NA,oxnard2020,pied12
k,NA,ntʃ,C,NA,NA,shields1988syntactic,prog12
nd,NA,ntʃ,C,loan,NA,oxnard2020,tlah11
NA,NA,ntʃ,NA,NA,NA,NA,NA
m,NA,ntʃ,C,NA,NA,farris1992syntactic,yoso11
qu,NA,ntʃ,C,loan,NA,NA,NA
k,NA,ntʃ,C,NA,NA,NA,NA
nč,NA,ntʃ,C,NA,NA,NA,NA
nǰ,NA,ntʃ,C,NA,NA,NA,NA
j,NA,ntʃ,C,loan,NA,NA,NA
nts,NA,ntz,C,NA,NA,oxnard2020,bate11
ndz,NA,ntz,C,NA,NA,small1990syntactic,coat11
nts,NA,ntz,C,NA,NA,oxnard2020,flor12
z̢,NA,ntz,C,NA,"not sure, described as dental prenasalized affricate",pike1978phonology,mixt11
ndy,NA,ntz,C,NA,NA,oxnard2020,tlah11
nch,NA,ntʒ,C,NA,NA,alexander1980gramatica,atat11
nch,NA,ntʒ,C,NA,NA,oxnard2020,bate11
ǰ,NA,ntʒ,C,NA,NA,pike1974downstepping,coat11
nj,NA,ntʒ,C,NA,NA,small1990syntactic,coat11
nch,NA,ntʒ,C,NA,NA,oxnard2020,flor12
ǰ,NA,ntʒ,C,NA,NA,pike1978phonology,mixt11
nj,NA,ntʒ,C,rare,prenasalized stop,alexander1988syntactic,ocot11
nǰ,NA,ntʒ,C,NA,best guess,daly1977mixteco,peno11
nj,NA,ntʒ,C,NA,NA,shields1988syntactic,prog12
nch,NA,ntʒ,C,NA,NA,oxnard2020,tlah11
nj,NA,ntʒ,C,NA,NA,farris1992syntactic,yoso11
nz,NA,ntʒ,C,NA,NA,NA,NA
nǰ,NA,ntʒ,C,NA,NA,NA,NA
ny,NA,nʒ,C,NA,NA,josserand1983mixtec,alac11
ny,NA,nʒ,C,NA,NA,NA,NA
ñ,NA,ɲ,C,NA,NA,galindo-sanchez2009vocabulario,abas11
ñ,NA,ɲ,C,NA,NA,"josserand1983mixtec, , zylstra1991syntactic",alac11
ñ,NA,ɲ,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
ñ,NA,ɲ,C,NA,NA,"pankratz1967phonology, hills1990syntactic",ayut11
ñ,NA,ɲ,C,NA,NA,oxnard2020,bate11
ny,NA,ɲ,C,NA,NA,schultze-jena1938azteken,cahu11
ñ,NA,ɲ,C,NA,NA,pensinger1974diccionario,chay11
ñ,NA,ɲ,C,NA,NA,belmar1897ensayo,chic02
ñ,NA,ɲ,C,NA,NA,"pike1974downstepping, small1990syntactic",coat11
ñ,NA,ɲ,C,NA,NA,"pike1976stress, kuiper1991syntactic",diux11
ñ,NA,ɲ,C,NA,NA,hernandez2020san-martin,dura11
ñ,NA,ɲ,C,NA,NA,oxnard2020,flor12
ñ,NA,ɲ,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
ñ,NA,ɲ,C,NA,NA,pike1967huajuapan,huaj11
ñ,NA,ɲ,C,NA,NA,bradley1970a-linguistic,jica11
ñ,NA,ɲ,C,NA,NA,pike1978phonology,mixt11
ñ,NA,ɲ,C,NA,NA,oxnard2020,mont12
ñ,NA,ɲ,C,NA,NA,oxnard2020,mont12
ñ,NA,ɲ,C,NA,NA,"alexander1988syntactic, mak1958tonal",ocot11
ñ,NA,ɲ,C,loan,NA,NA,NA
ñ,NA,ɲ,C,NA,NA,daly1977mixteco,peno11
ñ,NA,ɲ,C,NA,NA,oxnard2020,pied12
ñ,NA,ɲ,C,NA,NA,"north1976gramatica, shields1988syntactic",prog12
ñ,NA,ɲ,C,NA,NA,oxnard2020,tlah11
ñ,NA,ɲ,C,NA,NA,farris1992syntactic,yoso11
ñ,NA,ɲ,C,NA,NA,NA,NA
ñ,NA,ɲ,C,NA,NA,NA,NA
ñ,NA,ɲ,C,NA,NA,NA,NA
ñ,NA,ɲ,C,NA,NA,NA,NA
Ñ,NA,ɲ̥,C,NA,NA,josserand1983mixtec,alac11
Ñ,NA,ɲ̥,C,NA,NA,NA,NA
ŋ,NA,ŋ,C,NA,NA,josserand1983mixtec,alac11
ŋ,NA,ŋ,C,NA,NA,NA,NA
ng,NA,ŋg,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
ng,NA,ŋg,C,rare,NA,"pankratz1967phonology, hills1990syntactic",ayut11
ng,NA,ŋg,C,NA,NA,pensinger1974diccionario,chay11
ng,NA,ŋg,C,NA,"not mentioned by Belmar, extracted from examples",belmar1897ensayo,chic02
ng,NA,ŋg,C,NA,NA,good1978diccionario,chic12
g,NA,ŋg,C,NA,NA,pike1974downstepping,coat11
ng,NA,ŋg,C,NA,NA,small1990syntactic,coat11
ng,NA,ŋg,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
ŋg,NA,ŋg,C,rare,NA,pike1967huajuapan,huaj11
ng,NA,ŋg,C,NA,NA,NA,itun12
ng,NA,ŋg,C,NA,like Spanish,johnson1988syntactic,jami11
ng,NA,ŋg,C,NA,NA,bradley1970a-linguistic,jica11
ng,NA,ŋg,C,NA,NA,overholt1961tonemic,metl11
g,NA,ŋg,C,NA,NA,pike1978phonology,mixt11
ng,NA,ŋg,C,rare,prenasalized stop,"alexander1988syntactic, mak1958tonal",ocot11
ng,NA,ŋg,C,NA,NA,daly1977mixteco,peno11
ng,NA,ŋg,C,NA,NA,"north1976gramatica, shields1988syntactic",prog12
ng,NA,ŋg,C,NA,NA,farris1992syntactic,yoso11
ng,NA,ŋg,C,NA,NA,NA,NA
ŋg,NA,ŋg,C,NA,NA,NA,NA
nk,NA,ŋg,C,NA,NA,NA,NA
ngw,NA,ŋgw,C,rare,NA,hills1990syntactic,ayut11
ngw,NA,ŋgw,C,NA,NA,oxnard2020,bate11
gw,NA,ŋgw,C,NA,NA,pike1974downstepping,coat11
ngw,NA,ŋgw,C,NA,NA,small1990syntactic,coat11
gw,NA,ŋgw,C,rare,NA,pike1978phonology,mixt11
nkuà,NA,ŋgwa1,CVT,NA,NA,oxnard2020,pied12
nkuàn,NA,ŋgwã1,CVT,NA,NA,oxnard2020,pied12
nkuǎ,NA,ŋgwa15,CVT,NA,NA,oxnard2020,pied12
nkuǎn,NA,ŋgwã15,CVT,NA,NA,oxnard2020,pied12
nkuààn,NA,ŋgwã1ã1,CVT,NA,NA,oxnard2020,pied12
nkuàǎn,NA,ŋgwã1ã15,CVT,NA,NA,oxnard2020,pied12
nkuàan,NA,ŋgwã1ã3,CVT,NA,NA,oxnard2020,pied12
nkuàán,NA,ŋgwã1ã5,CVT,NA,NA,oxnard2020,pied12
nkuàân,NA,ŋgwã1ã51,CVT,NA,NA,oxnard2020,pied12
nkua,NA,ŋgwa3,CVT,NA,NA,oxnard2020,pied12
nkuan,NA,ŋgwã3,CVT,NA,NA,oxnard2020,pied12
nkuaàn,NA,ŋgwã3ã1,CVT,NA,NA,oxnard2020,pied12
nkuaǎn,NA,ŋgwã3ã15,CVT,NA,NA,oxnard2020,pied12
nkuaan,NA,ŋgwã3ã3,CVT,NA,NA,oxnard2020,pied12
nkuaán,NA,ŋgwã3ã5,CVT,NA,NA,oxnard2020,pied12
nkuaân,NA,ŋgwã3ã51,CVT,NA,NA,oxnard2020,pied12
nkuá,NA,ŋgwa5,CVT,NA,NA,oxnard2020,pied12
nkuán,NA,ŋgwã5,CVT,NA,NA,oxnard2020,pied12
nkuâ,NA,ŋgwa51,CVT,NA,NA,oxnard2020,pied12
nkuân,NA,ŋgwã51,CVT,NA,NA,oxnard2020,pied12
nkuáàn,NA,ŋgwã5ã1,CVT,NA,NA,oxnard2020,pied12
nkuáǎn,NA,ŋgwã5ã15,CVT,NA,NA,oxnard2020,pied12
nkuáan,NA,ŋgwã5ã3,CVT,NA,NA,oxnard2020,pied12
nkuáán,NA,ŋgwã5ã5,CVT,NA,NA,oxnard2020,pied12
nkuáân,NA,ŋgwã5ã51,CVT,NA,NA,oxnard2020,pied12
nkuè,NA,ŋgwe1,CVT,NA,NA,oxnard2020,pied12
nkuèn,NA,ŋgwẽ1,CVT,NA,NA,oxnard2020,pied12
nkuě,NA,ŋgwe15,CVT,NA,NA,oxnard2020,pied12
nkuěn,NA,ŋgwẽ15,CVT,NA,NA,oxnard2020,pied12
nkuèèn,NA,ŋgwẽ1ẽ1,CVT,NA,NA,oxnard2020,pied12
nkuèěn,NA,ŋgwẽ1ẽ15,CVT,NA,NA,oxnard2020,pied12
nkuèen,NA,ŋgwẽ1ẽ3,CVT,NA,NA,oxnard2020,pied12
nkuèén,NA,ŋgwẽ1ẽ5,CVT,NA,NA,oxnard2020,pied12
nkuèên,NA,ŋgwẽ1ẽ51,CVT,NA,NA,oxnard2020,pied12
nkue,NA,ŋgwe3,CVT,NA,NA,oxnard2020,pied12
nkuen,NA,ŋgwẽ3,CVT,NA,NA,oxnard2020,pied12
nkueèn,NA,ŋgwẽ3ẽ1,CVT,NA,NA,oxnard2020,pied12
nkueěn,NA,ŋgwẽ3ẽ15,CVT,NA,NA,oxnard2020,pied12
nkueen,NA,ŋgwẽ3ẽ3,CVT,NA,NA,oxnard2020,pied12
nkueén,NA,ŋgwẽ3ẽ5,CVT,NA,NA,oxnard2020,pied12
nkueên,NA,ŋgwẽ3ẽ51,CVT,NA,NA,oxnard2020,pied12
nkué,NA,ŋgwe5,CVT,NA,NA,oxnard2020,pied12
nkuén,NA,ŋgwẽ5,CVT,NA,NA,oxnard2020,pied12
nkuê,NA,ŋgwe51,CVT,NA,NA,oxnard2020,pied12
nkuên,NA,ŋgwẽ51,CVT,NA,NA,oxnard2020,pied12
nkuéèn,NA,ŋgwẽ5ẽ1,CVT,NA,NA,oxnard2020,pied12
nkuéěn,NA,ŋgwẽ5ẽ15,CVT,NA,NA,oxnard2020,pied12
nkuéen,NA,ŋgwẽ5ẽ3,CVT,NA,NA,oxnard2020,pied12
nkuéén,NA,ŋgwẽ5ẽ5,CVT,NA,NA,oxnard2020,pied12
nkuéên,NA,ŋgwẽ5ẽ51,CVT,NA,NA,oxnard2020,pied12
nkuì,NA,ŋgwi1,CVT,NA,NA,oxnard2020,pied12
nkuìn,NA,ŋgwĩ1,CVT,NA,NA,oxnard2020,pied12
nkuǐ,NA,ŋgwi15,CVT,NA,NA,oxnard2020,pied12
nkuǐn,NA,ŋgwĩ15,CVT,NA,NA,oxnard2020,pied12
nkuììn,NA,ŋgwĩ1ĩ1,CVT,NA,NA,oxnard2020,pied12
nkuìǐn,NA,ŋgwĩ1ĩ15,CVT,NA,NA,oxnard2020,pied12
nkuìin,NA,ŋgwĩ1ĩ3,CVT,NA,NA,oxnard2020,pied12
nkuìín,NA,ŋgwĩ1ĩ5,CVT,NA,NA,oxnard2020,pied12
nkuìîn,NA,ŋgwĩ1ĩ51,CVT,NA,NA,oxnard2020,pied12
nkui,NA,ŋgwi3,CVT,NA,NA,oxnard2020,pied12
nkuin,NA,ŋgwĩ3,CVT,NA,NA,oxnard2020,pied12
nkuiìn,NA,ŋgwĩ3ĩ1,CVT,NA,NA,oxnard2020,pied12
nkuiǐn,NA,ŋgwĩ3ĩ15,CVT,NA,NA,oxnard2020,pied12
nkuiin,NA,ŋgwĩ3ĩ3,CVT,NA,NA,oxnard2020,pied12
nkuiín,NA,ŋgwĩ3ĩ5,CVT,NA,NA,oxnard2020,pied12
nkuiîn,NA,ŋgwĩ3ĩ51,CVT,NA,NA,oxnard2020,pied12
nkuí,NA,ŋgwi5,CVT,NA,NA,oxnard2020,pied12
nkuín,NA,ŋgwĩ5,CVT,NA,NA,oxnard2020,pied12
nkuî,NA,ŋgwi51,CVT,NA,NA,oxnard2020,pied12
nkuîn,NA,ŋgwĩ51,CVT,NA,NA,oxnard2020,pied12
nkuíìn,NA,ŋgwĩ5ĩ1,CVT,NA,NA,oxnard2020,pied12
nkuíǐn,NA,ŋgwĩ5ĩ15,CVT,NA,NA,oxnard2020,pied12
nkuíin,NA,ŋgwĩ5ĩ3,CVT,NA,NA,oxnard2020,pied12
nkuíín,NA,ŋgwĩ5ĩ5,CVT,NA,NA,oxnard2020,pied12
nkuíîn,NA,ŋgwĩ5ĩ51,CVT,NA,NA,oxnard2020,pied12
ŋg,NA,ŋk,C,NA,NA,josserand1983mixtec,alac11
o,NA,o,V,NA,NA,josserand1983mixtec,alac11
NA,o,o,V,NA,NA,mak1953comparison,atat11
o,NA,o,V,NA,NA,pankratz1967phonology,ayut11
o,NA,o,V,NA,NA,schultze-jena1938azteken,cahu11
o,NA,o,V,NA,NA,pensinger1974diccionario,chay11
o,NA,o,V,NA,NA,belmar1897ensayo,chic02
o,NA,o,V,NA,NA,good1978diccionario,chic12
o,NA,o,V,NA,NA,small1990syntactic,coat11
o,NA,o,V,NA,NA,hollenbach1992syntactic,copa11
o,NA,o,V,NA,NA,pike1976stress,diux11
o,NA,o,V,NA,NA,mak1953comparison,gran11
o,NA,o,V,NA,NA,pike1967huajuapan,huaj11
o,NA,o,V,NA,NA,NA,itun12
o,NA,o,V,NA,NA,pike1978phonology,mixt11
o,NA,o,V,NA,NA,mak1958tonal,ocot11
o,NA,o,V,NA,NA,NA,NA
o,NA,o,V,NA,NA,NA,NA
o,NA,o,V,NA,NA,NA,NA
o̧,NA,õ,V,NA,NA,josserand1983mixtec,alac11
o̢,NA,õ,V,NA,NA,mak1953comparison,atat11
õ,NA,õ,V,NA,NA,schultze-jena1938azteken,cahu11
on$,NA,õ,V,NA,NA,pensinger1974diccionario,chay11
on$,NA,õ,V,NA,NA,small1990syntactic,coat11
o̢,NA,õ,V,NA,NA,pike1976stress,diux11
o̢,NA,õ,V,NA,NA,mak1953comparison,gran11
o̢,NA,õ,V,NA,NA,pike1967huajuapan,huaj11
o̢,NA,õ,V,rare,NA,pike1978phonology,mixt11
o̢,NA,õ,V,NA,NA,mak1958tonal,ocot11
on$,NA,õ,V,NA,NA,NA,NA
on,NA,õ,V,NA,NA,NA,NA
o̧,NA,õ,V,NA,NA,NA,NA
ò,NA,o1,VT,NA,NA,galindo-sanchez2009vocabulario,abas11
ò,NA,o1,V,NA,NA,"josserand1983mixtec,",alac11
NA,o,o1,VT,NA,NA,zylstra1991syntactic,alac11
ō,NA,o1,VT,NA,NA,alexander1980gramatica,atat11
NA,o,o1,VT,NA,NA,hills1990syntactic,ayut11
ò,NA,o1,VT,NA,NA,oxnard2020,bate11
ò,NA,o1,VT,NA,NA,pensinger1974diccionario,chay11
ò,NA,o1,VT,NA,NA,pike1974downstepping,coat11
ō,NA,o1,VT,NA,NA,small1990syntactic,coat11
o,NA,o1,VT,NA,NA,bradley1991preliminary,conc11
o,NA,o1,VT,NA,NA,kuiper1991syntactic,diux11
ò,NA,o1,VT,NA,NA,pike1976stress,diux11
ò,NA,o1,VT,NA,NA,hernandez2020san-martin,dura11
